"plot","year","from","to","from.daynr","to.daynr","biomass","potID","E","N","location.type","mean.daynr"
"BIR1",1995,"20-06","26-06",171,177,45.5,1273,6.466032,51.62895,"2",174
"BIR1",1995,"27-06","03-07",178,184,61.7,1274,6.466032,51.62895,"2",181
"BIR1",1995,"04-07","10-07",185,191,76,1275,6.466032,51.62895,"2",188
"BIR1",1995,"11-07","17-07",192,198,46.2,1276,6.466032,51.62895,"2",195
"BIR1",1995,"18-07","24-07",199,205,57.1,1277,6.466032,51.62895,"2",202
"BIR1",1995,"25-07","31-07",206,212,63.8,1278,6.466032,51.62895,"2",209
"BIR1",1995,"01-08","07-08",213,219,56.3,1279,6.466032,51.62895,"2",216
"BIR1",1995,"08-08","14-08",220,226,58.5,1280,6.466032,51.62895,"2",223
"BIR1",1995,"15-08","21-08",227,233,51.4,1281,6.466032,51.62895,"2",230
"BIR1",1995,"22-08","28-08",234,240,36.2,1282,6.466032,51.62895,"2",237
"BIR1",1995,"29-08","04-09",241,247,31.9,1283,6.466032,51.62895,"2",244
"BIR1",1995,"05-09","11-09",248,254,24.3,1284,6.466032,51.62895,"2",251
"BIR1",1995,"12-09","18-09",255,261,19.3,1285,6.466032,51.62895,"2",258
"BIR1",1995,"19-09","25-09",262,268,15.6,1286,6.466032,51.62895,"2",265
"BIR1",1995,"26-09","03-10",269,276,9.9,1287,6.466032,51.62895,"2",272.5
"BIR1",1995,"04-10","09-10",277,282,9.2,1288,6.466032,51.62895,"2",279.5
"BIR1",1995,"10-10","16-10",283,289,6.8,1289,6.466032,51.62895,"2",286
"BIR1",2014,"05-04","12-04",95,102,12.6,1290,6.466032,51.62895,"2",98.5
"BIR1",2014,"13-04","25-04",103,115,32.7,1291,6.466032,51.62895,"2",109
"BIR1",2014,"26-04","14-05",116,134,31.6,1292,6.466032,51.62895,"2",125
"BIR1",2014,"15-05","30-05",135,150,26.1,1293,6.466032,51.62895,"2",142.5
"BIR1",2014,"31-05","09-06",151,160,23.3,1294,6.466032,51.62895,"2",155.5
"BIR1",2014,"10-06","28-06",161,179,64.6,1295,6.466032,51.62895,"2",170
"BIR1",2014,"29-06","08-07",180,189,31.9,1296,6.466032,51.62895,"2",184.5
"BIR1",2014,"09-07","23-07",190,204,49.5,1297,6.466032,51.62895,"2",197
"BIR1",2014,"24-07","09-08",205,221,28.1,1298,6.466032,51.62895,"2",213
"BIR1",2014,"10-08","28-08",222,240,22.6,1299,6.466032,51.62895,"2",231
"BIR1",2014,"29-08","26-09",241,269,23.1,1300,6.466032,51.62895,"2",255
"BIR1",2014,"27-09","17-10",270,290,9.3,1301,6.466032,51.62895,"2",280
"BIR1",2014,"18-10","25-10",291,298,1.8,1302,6.466032,51.62895,"2",294.5
"BIR1",2014,"26-10","03-11",299,307,7.9,1303,6.466032,51.62895,"2",303
"LAT1",1999,"21-03","27-03",80,86,1.2,1304,6.652363,51.313709,"2",83
"LAT1",1999,"28-03","03-04",87,93,16.9,1305,6.652363,51.313709,"2",90
"LAT1",1999,"04-04","10-04",94,100,10.7,1306,6.652363,51.313709,"2",97
"LAT1",1999,"11-04","17-04",101,107,5.3,1307,6.652363,51.313709,"2",104
"LAT1",1999,"18-04","24-04",108,114,11.4,1308,6.652363,51.313709,"2",111
"LAT1",1999,"25-04","01-05",115,121,32.1,1309,6.652363,51.313709,"2",118
"LAT1",1999,"02-05","08-05",122,128,28.9,1310,6.652363,51.313709,"2",125
"LAT1",1999,"09-05","15-05",129,135,24.4,1311,6.652363,51.313709,"2",132
"LAT1",1999,"16-05","22-05",136,142,38,1312,6.652363,51.313709,"2",139
"LAT1",1999,"23-05","29-05",143,149,29.6,1313,6.652363,51.313709,"2",146
"LAT1",1999,"30-05","05-06",150,156,27.2,1314,6.652363,51.313709,"2",153
"LAT1",1999,"06-06","12-06",157,163,46.8,1315,6.652363,51.313709,"2",160
"LAT1",1999,"13-06","19-06",164,170,70.7,1316,6.652363,51.313709,"2",167
"LAT1",1999,"20-06","26-06",171,177,53.2,1317,6.652363,51.313709,"2",174
"LAT1",1999,"27-06","03-07",178,184,49.3,1318,6.652363,51.313709,"2",181
"LAT1",1999,"04-07","10-07",185,191,62.1,1319,6.652363,51.313709,"2",188
"LAT1",1999,"11-07","17-07",192,198,87.2,1320,6.652363,51.313709,"2",195
"LAT1",1999,"18-07","24-07",199,205,73.6,1321,6.652363,51.313709,"2",202
"LAT1",1999,"25-07","31-07",206,212,139.5,1322,6.652363,51.313709,"2",209
"LAT1",1999,"01-08","07-08",213,219,76.5,1323,6.652363,51.313709,"2",216
"LAT1",1999,"08-08","14-08",220,226,37.4,1324,6.652363,51.313709,"2",223
"LAT1",1999,"15-08","21-08",227,233,29.9,1325,6.652363,51.313709,"2",230
"LAT1",1999,"22-08","28-08",234,240,37.4,1326,6.652363,51.313709,"2",237
"LAT1",1999,"29-08","04-09",241,247,27.1,1327,6.652363,51.313709,"2",244
"LAT1",1999,"05-09","11-09",248,254,19.8,1328,6.652363,51.313709,"2",251
"LAT1",1999,"12-09","18-09",255,261,8.9,1329,6.652363,51.313709,"2",258
"LAT1",1999,"19-09","25-09",262,268,12,1330,6.652363,51.313709,"2",265
"LAT1",1999,"26-09","02-10",269,275,6.2,1331,6.652363,51.313709,"2",272
"LAT2",1999,"21-03","27-03",80,86,1.4,1332,6.671591,51.321067,"2",83
"LAT2",1999,"28-03","03-04",87,93,11.7,1333,6.671591,51.321067,"2",90
"LAT2",1999,"04-04","10-04",94,100,10.9,1334,6.671591,51.321067,"2",97
"LAT2",1999,"11-04","17-04",101,107,4.9,1335,6.671591,51.321067,"2",104
"LAT2",1999,"18-04","24-04",108,114,18.9,1336,6.671591,51.321067,"2",111
"LAT2",1999,"25-04","01-05",115,121,36.7,1337,6.671591,51.321067,"2",118
"LAT2",1999,"02-05","08-05",122,128,50.2,1338,6.671591,51.321067,"2",125
"LAT2",1999,"09-05","15-05",129,135,27.5,1339,6.671591,51.321067,"2",132
"LAT2",1999,"16-05","22-05",136,142,55.6,1340,6.671591,51.321067,"2",139
"LAT2",1999,"23-05","29-05",143,149,59.9,1341,6.671591,51.321067,"2",146
"LAT2",1999,"30-05","05-06",150,156,42.1,1342,6.671591,51.321067,"2",153
"LAT2",1999,"06-06","12-06",157,163,48.1,1343,6.671591,51.321067,"2",160
"LAT2",1999,"13-06","19-06",164,170,112.3,1344,6.671591,51.321067,"2",167
"LAT2",1999,"20-06","26-06",171,177,74.1,1345,6.671591,51.321067,"2",174
"LAT2",1999,"27-06","03-07",178,184,70.5,1346,6.671591,51.321067,"2",181
"LAT2",1999,"04-07","10-07",185,191,77.6,1347,6.671591,51.321067,"2",188
"LAT2",1999,"11-07","17-07",192,198,102.6,1348,6.671591,51.321067,"2",195
"LAT2",1999,"18-07","24-07",199,205,92,1349,6.671591,51.321067,"2",202
"LAT2",1999,"25-07","31-07",206,212,116.7,1350,6.671591,51.321067,"2",209
"LAT2",1999,"01-08","07-08",213,219,93.2,1351,6.671591,51.321067,"2",216
"LAT2",1999,"08-08","14-08",220,226,54.2,1352,6.671591,51.321067,"2",223
"LAT2",1999,"15-08","21-08",227,233,37,1353,6.671591,51.321067,"2",230
"LAT2",1999,"22-08","28-08",234,240,53.3,1354,6.671591,51.321067,"2",237
"LAT2",1999,"29-08","04-09",241,247,52.1,1355,6.671591,51.321067,"2",244
"LAT2",1999,"05-09","11-09",248,254,35.5,1356,6.671591,51.321067,"2",251
"LAT2",1999,"12-09","18-09",255,261,16.1,1357,6.671591,51.321067,"2",258
"LAT2",1999,"19-09","25-09",262,268,23.2,1358,6.671591,51.321067,"2",265
"LAT2",1999,"26-09","02-10",269,275,9.8,1359,6.671591,51.321067,"2",272
"LAT1",2014,"02-04","04-04",92,94,3.4,1360,6.652363,51.313709,"2",93
"LAT1",2014,"05-04","11-04",95,101,8.1,1361,6.652363,51.313709,"2",98
"LAT1",2014,"12-04","18-04",102,108,8.6,1362,6.652363,51.313709,"2",105
"LAT1",2014,"19-04","25-04",109,115,23.9,1363,6.652363,51.313709,"2",112
"LAT1",2014,"26-04","02-05",116,122,15.3,1364,6.652363,51.313709,"2",119
"LAT1",2014,"03-05","09-05",123,129,16.6,1365,6.652363,51.313709,"2",126
"LAT1",2014,"10-05","16-05",130,136,10.9,1366,6.652363,51.313709,"2",133
"LAT1",2014,"17-05","23-05",137,143,21,1367,6.652363,51.313709,"2",140
"LAT1",2014,"24-05","30-05",144,150,6.7,1368,6.652363,51.313709,"2",147
"LAT1",2014,"31-05","06-06",151,157,24,1369,6.652363,51.313709,"2",154
"LAT1",2014,"07-06","13-06",158,164,26.7,1370,6.652363,51.313709,"2",161
"LAT1",2014,"14-06","20-06",165,171,21.8,1371,6.652363,51.313709,"2",168
"LAT1",2014,"21-06","27-06",172,178,26.1,1372,6.652363,51.313709,"2",175
"LAT1",2014,"28-06","04-07",179,185,30.6,1373,6.652363,51.313709,"2",182
"LAT1",2014,"05-07","11-07",186,192,16.9,1374,6.652363,51.313709,"2",189
"LAT1",2014,"12-07","26-07",193,207,49.9,1375,6.652363,51.313709,"2",200
"LAT1",2014,"27-07","09-08",208,221,34.5,1376,6.652363,51.313709,"2",214.5
"LAT1",2014,"10-08","20-08",222,232,19.5,1377,6.652363,51.313709,"2",227
"LAT1",2014,"21-08","19-09",233,262,51,1378,6.652363,51.313709,"2",247.5
"LAT1",2014,"20-09","17-10",263,290,11.9,1379,6.652363,51.313709,"2",276.5
"LAT1",2014,"18-10","30-10",291,303,5,1380,6.652363,51.313709,"2",297
"LOO1",1992,"08-06","13-06",159,164,41.6,1381,6.779626,51.669417,"1",161.5
"LOO1",1992,"14-06","20-06",165,171,37.7,1382,6.779626,51.669417,"1",168
"LOO1",1992,"21-06","27-06",172,178,45.9,1383,6.779626,51.669417,"1",175
"LOO1",1992,"28-06","04-07",179,185,46.4,1384,6.779626,51.669417,"1",182
"LOO1",1992,"05-07","11-07",186,192,73.3,1385,6.779626,51.669417,"1",189
"LOO1",1992,"12-07","18-07",193,199,56.6,1386,6.779626,51.669417,"1",196
"LOO1",1992,"19-07","25-07",200,206,70.4,1387,6.779626,51.669417,"1",203
"LOO1",1992,"26-07","01-08",207,213,46.6,1388,6.779626,51.669417,"1",210
"LOO1",1992,"02-08","08-08",214,220,43.7,1389,6.779626,51.669417,"1",217
"LOO1",1992,"09-08","15-08",221,227,25.7,1390,6.779626,51.669417,"1",224
"LOO1",1992,"16-08","22-08",228,234,30.7,1391,6.779626,51.669417,"1",231
"LOO1",1992,"23-08","29-08",235,241,22.1,1392,6.779626,51.669417,"1",238
"LOO1",1992,"30-08","05-09",242,248,10.2,1393,6.779626,51.669417,"1",245
"LOO1",1992,"06-09","12-09",249,255,14.9,1394,6.779626,51.669417,"1",252
"LOO1",1992,"13-09","19-09",256,262,10.4,1395,6.779626,51.669417,"1",259
"LOO1",1992,"20-09","26-09",263,269,18,1396,6.779626,51.669417,"1",266
"LOO1",2001,"07-04","13-04",97,103,13.1,1397,6.779626,51.669417,"1",100
"LOO1",2001,"14-04","21-04",104,111,7.3,1398,6.779626,51.669417,"1",107.5
"LOO1",2001,"22-04","28-04",112,118,9.5,1399,6.779626,51.669417,"1",115
"LOO1",2001,"29-04","05-05",119,125,30.9,1400,6.779626,51.669417,"1",122
"LOO1",2001,"06-05","12-05",126,132,38.1,1401,6.779626,51.669417,"1",129
"LOO1",2001,"13-05","19-05",133,139,22.8,1402,6.779626,51.669417,"1",136
"LOO1",2001,"20-05","26-05",140,146,12.4,1403,6.779626,51.669417,"1",143
"LOO1",2001,"27-05","03-06",147,154,16.2,1404,6.779626,51.669417,"1",150.5
"LOO1",2001,"04-06","09-06",155,160,12.1,1405,6.779626,51.669417,"1",157.5
"LOO1",2001,"10-06","16-06",161,167,20.1,1406,6.779626,51.669417,"1",164
"LOO1",2001,"17-06","23-06",168,174,33.7,1407,6.779626,51.669417,"1",171
"LOO1",2001,"24-06","30-06",175,181,28.2,1408,6.779626,51.669417,"1",178
"LOO1",2001,"01-07","07-07",182,188,23.9,1409,6.779626,51.669417,"1",185
"LOO1",2001,"08-07","14-07",189,195,23.8,1410,6.779626,51.669417,"1",192
"LOO1",2001,"15-07","21-07",196,202,20.4,1411,6.779626,51.669417,"1",199
"LOO1",2001,"22-07","28-07",203,209,26.2,1412,6.779626,51.669417,"1",206
"LOO1",2001,"29-07","04-08",210,216,30.4,1413,6.779626,51.669417,"1",213
"LOO1",2001,"05-08","11-08",217,223,19.2,1414,6.779626,51.669417,"1",220
"LOO1",2001,"12-08","18-08",224,230,18.6,1415,6.779626,51.669417,"1",227
"LOO1",2001,"19-08","25-08",231,237,14.7,1416,6.779626,51.669417,"1",234
"LOO1",2001,"26-08","01-09",238,244,10.7,1417,6.779626,51.669417,"1",241
"LOO1",2001,"02-09","08-09",245,251,8.7,1418,6.779626,51.669417,"1",248
"LOO1",2001,"09-09","15-09",252,258,9.3,1419,6.779626,51.669417,"1",255
"LOO1",2001,"16-09","22-09",259,265,6.3,1420,6.779626,51.669417,"1",262
"LOO1",2001,"23-09","29-09",266,272,12.4,1421,6.779626,51.669417,"1",269
"LOO1",2001,"30-09","06-10",273,279,10.7,1422,6.779626,51.669417,"1",276
"LOO1",2001,"07-10","13-10",280,286,6.4,1423,6.779626,51.669417,"1",283
"LOO1",2014,"15-03","11-04",74,101,9,1424,6.779626,51.669417,"1",87.5
"LOO1",2014,"12-04","27-04",102,117,8.7,1425,6.779626,51.669417,"1",109.5
"LOO1",2014,"28-04","12-05",118,132,4.7,1426,6.779626,51.669417,"1",125
"LOO1",2014,"13-05","01-06",133,152,10,1427,6.779626,51.669417,"1",142.5
"LOO1",2014,"02-06","10-06",153,161,7.2,1428,6.779626,51.669417,"1",157
"LOO1",2014,"11-06","28-06",162,179,11.8,1429,6.779626,51.669417,"1",170.5
"LOO1",2014,"29-06","10-07",180,191,7.1,1430,6.779626,51.669417,"1",185.5
"LOO1",2014,"11-07","21-07",192,202,14.1,1431,6.779626,51.669417,"1",197
"LOO1",2014,"22-07","08-08",203,220,18.6,1432,6.779626,51.669417,"1",211.5
"LOO1",2014,"09-08","07-09",221,250,27.1,1433,6.779626,51.669417,"1",235.5
"LOO1",2014,"08-09","23-09",251,266,11.5,1434,6.779626,51.669417,"1",258.5
"LOO1",2014,"24-09","21-10",267,294,23.3,1435,6.779626,51.669417,"1",280.5
"SPE1",1990,"07-04","15-04",97,105,16.4,1436,6.703692,51.335317,"2",101
"SPE1",1990,"16-04","21-04",106,111,31.3,1437,6.703692,51.335317,"2",108.5
"SPE1",1990,"22-04","28-04",112,118,40.4,1438,6.703692,51.335317,"2",115
"SPE1",1990,"29-04","05-05",119,125,31,1439,6.703692,51.335317,"2",122
"SPE1",1990,"06-05","11-05",126,131,51.3,1440,6.703692,51.335317,"2",128.5
"SPE1",1990,"12-05","18-05",132,138,51.9,1441,6.703692,51.335317,"2",135
"SPE1",1990,"19-05","01-06",139,152,51.5,1442,6.703692,51.335317,"2",145.5
"SPE1",1990,"02-06","08-06",153,159,37.8,1443,6.703692,51.335317,"2",156
"SPE1",1990,"09-06","15-06",160,166,33.2,1444,6.703692,51.335317,"2",163
"SPE1",1990,"16-06","23-06",167,174,61.9,1445,6.703692,51.335317,"2",170.5
"SPE1",1990,"24-06","30-06",175,181,92,1446,6.703692,51.335317,"2",178
"SPE1",1990,"01-07","07-07",182,188,43.8,1447,6.703692,51.335317,"2",185
"SPE1",1990,"08-07","14-07",189,195,89.7,1448,6.703692,51.335317,"2",192
"SPE1",1990,"15-07","21-07",196,202,62.6,1449,6.703692,51.335317,"2",199
"SPE1",1990,"22-07","28-07",203,209,78.1,1450,6.703692,51.335317,"2",206
"SPE1",1990,"29-07","04-08",210,216,84.5,1451,6.703692,51.335317,"2",213
"SPE1",1990,"05-08","11-08",217,223,94.7,1452,6.703692,51.335317,"2",220
"SPE1",1990,"12-08","18-08",224,230,79.9,1453,6.703692,51.335317,"2",227
"SPE1",1990,"19-08","25-08",231,237,68.8,1454,6.703692,51.335317,"2",234
"SPE1",1990,"26-08","01-09",238,244,46.3,1455,6.703692,51.335317,"2",241
"SPE1",1990,"02-09","08-09",245,251,31.7,1456,6.703692,51.335317,"2",248
"SPE1",1990,"09-09","15-09",252,258,34,1457,6.703692,51.335317,"2",255
"SPE1",1990,"16-09","22-09",259,265,19.4,1458,6.703692,51.335317,"2",262
"SPE1",1990,"23-09","29-09",266,272,25.6,1459,6.703692,51.335317,"2",269
"SPE1",1990,"30-09","06-10",273,279,35.8,1460,6.703692,51.335317,"2",276
"SPE1",1990,"07-10","13-10",280,286,33.1,1461,6.703692,51.335317,"2",283
"SPE1",1990,"14-10","20-10",287,293,27.5,1462,6.703692,51.335317,"2",290
"SPE1",1990,"21-10","27-10",294,300,13.6,1463,6.703692,51.335317,"2",297
"SPE1",2003,"30-03","05-04",89,95,1.9,1464,6.703692,51.335317,"2",92
"SPE1",2003,"06-04","12-04",96,102,8.1,1465,6.703692,51.335317,"2",99
"SPE1",2003,"13-04","20-04",103,110,42.1,1466,6.703692,51.335317,"2",106.5
"SPE1",2003,"21-04","26-04",111,116,53,1467,6.703692,51.335317,"2",113.5
"SPE1",2003,"27-04","03-05",117,123,48.7,1468,6.703692,51.335317,"2",120
"SPE1",2003,"04-05","10-05",124,130,53.9,1469,6.703692,51.335317,"2",127
"SPE1",2003,"11-05","17-05",131,137,32.9,1470,6.703692,51.335317,"2",134
"SPE1",2003,"18-05","24-05",138,144,30.1,1471,6.703692,51.335317,"2",141
"SPE1",2003,"25-05","31-05",145,151,57.3,1472,6.703692,51.335317,"2",148
"SPE1",2003,"01-06","07-06",152,158,80.4,1473,6.703692,51.335317,"2",155
"SPE1",2003,"08-06","14-06",159,165,108,1474,6.703692,51.335317,"2",162
"SPE1",2003,"15-06","21-06",166,172,94.6,1475,6.703692,51.335317,"2",169
"SPE1",2003,"22-06","28-06",173,179,79.5,1476,6.703692,51.335317,"2",176
"SPE1",2003,"29-06","05-07",180,186,62.8,1477,6.703692,51.335317,"2",183
"SPE1",2003,"06-07","12-07",187,193,73.2,1478,6.703692,51.335317,"2",190
"SPE1",2003,"13-07","19-07",194,200,72.2,1479,6.703692,51.335317,"2",197
"SPE1",2003,"20-07","26-07",201,207,58.9,1480,6.703692,51.335317,"2",204
"SPE1",2003,"27-07","02-08",208,214,60,1481,6.703692,51.335317,"2",211
"SPE1",2003,"03-08","09-08",215,221,74.9,1482,6.703692,51.335317,"2",218
"SPE1",2003,"10-08","16-08",222,228,44.3,1483,6.703692,51.335317,"2",225
"SPE1",2003,"17-08","23-08",229,235,35.6,1484,6.703692,51.335317,"2",232
"SPE1",2003,"24-08","30-08",236,242,20.7,1485,6.703692,51.335317,"2",239
"SPE1",2003,"31-08","06-09",243,249,44,1486,6.703692,51.335317,"2",246
"SPE1",2003,"07-09","13-09",250,256,17.2,1487,6.703692,51.335317,"2",253
"SPE1",2003,"14-09","20-09",257,263,20.1,1488,6.703692,51.335317,"2",260
"SPE1",2003,"21-09","27-09",264,270,14.9,1489,6.703692,51.335317,"2",267
"SPE1",2003,"28-09","04-10",271,277,8.9,1490,6.703692,51.335317,"2",274
"SPE1",2003,"05-10","11-10",278,284,7.4,1491,6.703692,51.335317,"2",281
"SPE1",2014,"29-03","04-04",88,94,8.4,1492,6.703692,51.335317,"2",91
"SPE1",2014,"05-04","11-04",95,101,6.7,1493,6.703692,51.335317,"2",98
"SPE1",2014,"12-04","18-04",102,108,6.9,1494,6.703692,51.335317,"2",105
"SPE1",2014,"19-04","25-04",109,115,10.8,1495,6.703692,51.335317,"2",112
"SPE1",2014,"26-04","02-05",116,122,6.9,1496,6.703692,51.335317,"2",119
"SPE1",2014,"03-05","09-05",123,129,16.1,1497,6.703692,51.335317,"2",126
"SPE1",2014,"10-05","16-05",130,136,16,1498,6.703692,51.335317,"2",133
"SPE1",2014,"17-05","23-05",137,143,35.9,1499,6.703692,51.335317,"2",140
"SPE1",2014,"24-05","30-05",144,150,25.4,1500,6.703692,51.335317,"2",147
"SPE1",2014,"31-05","06-06",151,157,26.5,1501,6.703692,51.335317,"2",154
"SPE1",2014,"07-06","13-06",158,164,33.2,1502,6.703692,51.335317,"2",161
"SPE1",2014,"14-06","20-06",165,171,31.3,1503,6.703692,51.335317,"2",168
"SPE1",2014,"21-06","27-06",172,178,32.4,1504,6.703692,51.335317,"2",175
"SPE1",2014,"28-06","04-07",179,185,37.2,1505,6.703692,51.335317,"2",182
"SPE1",2014,"05-07","11-07",186,192,19.4,1506,6.703692,51.335317,"2",189
"SPE1",2014,"12-07","26-07",193,207,47.9,1507,6.703692,51.335317,"2",200
"SPE1",2014,"27-07","09-08",208,221,25.6,1508,6.703692,51.335317,"2",214.5
"SPE1",2014,"10-08","20-08",222,232,11.2,1509,6.703692,51.335317,"2",227
"SPE1",2014,"21-08","20-09",233,263,17,1510,6.703692,51.335317,"2",248
"SPE1",2014,"21-09","17-10",264,290,10.7,1511,6.703692,51.335317,"2",277
"SPE1",2014,"18-10","29-10",291,302,12.6,1512,6.703692,51.335317,"2",296.5
